"epoch","complex_kitti - _step","complex_kitti - _step__MIN","complex_kitti - _step__MAX","complex_kitti - train/mIOU_epoch","complex_kitti - train/mIOU_epoch__MIN","complex_kitti - train/mIOU_epoch__MAX","streetview-low_kitti - _step","streetview-low_kitti - _step__MIN","streetview-low_kitti - _step__MAX","streetview-low_kitti - train/mIOU_epoch","streetview-low_kitti - train/mIOU_epoch__MIN","streetview-low_kitti - train/mIOU_epoch__MAX","streetview-high_kitti - _step","streetview-high_kitti - _step__MIN","streetview-high_kitti - _step__MAX","streetview-high_kitti - train/mIOU_epoch","streetview-high_kitti - train/mIOU_epoch__MIN","streetview-high_kitti - train/mIOU_epoch__MAX","KITTI - _step","KITTI - _step__MIN","KITTI - _step__MAX","KITTI - train/mIOU_epoch","KITTI - train/mIOU_epoch__MIN","KITTI - train/mIOU_epoch__MAX","cameraview_low_kitti - _step","cameraview_low_kitti - _step__MIN","cameraview_low_kitti - _step__MAX","cameraview_low_kitti - train/mIOU_epoch","cameraview_low_kitti - train/mIOU_epoch__MIN","cameraview_low_kitti - train/mIOU_epoch__MAX","cameraview_high_kitti - _step","cameraview_high_kitti - _step__MIN","cameraview_high_kitti - _step__MAX","cameraview_high_kitti - train/mIOU_epoch","cameraview_high_kitti - train/mIOU_epoch__MIN","cameraview_high_kitti - train/mIOU_epoch__MAX","citiscape_kitti - _step","citiscape_kitti - _step__MIN","citiscape_kitti - _step__MAX","citiscape_kitti - train/mIOU_epoch","citiscape_kitti - train/mIOU_epoch__MIN","citiscape_kitti - train/mIOU_epoch__MAX"
"456","5848","5848","5848","0.524135947227478","0.524135947227478","0.524135947227478","5848","5848","5848","0.5364900827407837","0.5364900827407837","0.5364900827407837","5848","5848","5848","0.5240846276283264","0.5240846276283264","0.5240846276283264","5848","5848","5848","0.523926317691803","0.523926317691803","0.523926317691803","5848","5848","5848","0.5338820219039917","0.5338820219039917","0.5338820219039917","5848","5848","5848","0.5337772369384766","0.5337772369384766","0.5337772369384766","5848","5848","5848","0.5822919011116028","0.5822919011116028","0.5822919011116028"
"457","5861","5861","5861","0.5245944261550903","0.5245944261550903","0.5245944261550903","5861","5861","5861","0.5366343259811401","0.5366343259811401","0.5366343259811401","5861","5861","5861","0.5287750959396362","0.5287750959396362","0.5287750959396362","5861","5861","5861","0.5218074321746826","0.5218074321746826","0.5218074321746826","5861","5861","5861","0.5327337384223938","0.5327337384223938","0.5327337384223938","5861","5861","5861","0.5246898531913757","0.5246898531913757","0.5246898531913757","5861","5861","5861","0.576323926448822","0.576323926448822","0.576323926448822"
"458","5874","5874","5874","0.5295981764793396","0.5295981764793396","0.5295981764793396","5874","5874","5874","0.5329493880271912","0.5329493880271912","0.5329493880271912","5874","5874","5874","0.5270610451698303","0.5270610451698303","0.5270610451698303","5874","5874","5874","0.5164996981620789","0.5164996981620789","0.5164996981620789","5874","5874","5874","0.5268028378486633","0.5268028378486633","0.5268028378486633","5874","5874","5874","0.5179871916770935","0.5179871916770935","0.5179871916770935","5874","5874","5874","0.5767136216163635","0.5767136216163635","0.5767136216163635"
"459","5887","5887","5887","0.5301051139831543","0.5301051139831543","0.5301051139831543","5887","5887","5887","0.5361617803573608","0.5361617803573608","0.5361617803573608","5887","5887","5887","0.5277290344238281","0.5277290344238281","0.5277290344238281","5887","5887","5887","0.5168140530586243","0.5168140530586243","0.5168140530586243","5887","5887","5887","0.5228622555732727","0.5228622555732727","0.5228622555732727","5887","5887","5887","0.5278577208518982","0.5278577208518982","0.5278577208518982","5887","5887","5887","0.5701223611831665","0.5701223611831665","0.5701223611831665"
"460","5899","5899","5899","0.5191583633422852","0.5191583633422852","0.5191583633422852","5899","5899","5899","0.5331140756607056","0.5331140756607056","0.5331140756607056","5899","5899","5899","0.5308496356010437","0.5308496356010437","0.5308496356010437","5899","5899","5899","0.5068665742874146","0.5068665742874146","0.5068665742874146","5899","5899","5899","0.5197508931159973","0.5197508931159973","0.5197508931159973","5899","5899","5899","0.47820305824279785","0.47820305824279785","0.47820305824279785","5899","5899","5899","0.5817304253578186","0.5817304253578186","0.5817304253578186"
"461","5912","5912","5912","0.5207543969154358","0.5207543969154358","0.5207543969154358","5912","5912","5912","0.531711757183075","0.531711757183075","0.531711757183075","5912","5912","5912","0.5215312242507935","0.5215312242507935","0.5215312242507935","5912","5912","5912","0.47329115867614746","0.47329115867614746","0.47329115867614746","5912","5912","5912","0.5167279839515686","0.5167279839515686","0.5167279839515686","5912","5912","5912","0.44442349672317505","0.44442349672317505","0.44442349672317505","5912","5912","5912","0.5704217553138733","0.5704217553138733","0.5704217553138733"
"462","5925","5925","5925","0.5253064632415771","0.5253064632415771","0.5253064632415771","5925","5925","5925","0.5352475643157959","0.5352475643157959","0.5352475643157959","5925","5925","5925","0.5302409529685974","0.5302409529685974","0.5302409529685974","5925","5925","5925","0.4238433241844177","0.4238433241844177","0.4238433241844177","5925","5925","5925","0.527042031288147","0.527042031288147","0.527042031288147","5925","5925","5925","0.39794814586639404","0.39794814586639404","0.39794814586639404","5925","5925","5925","0.5851386189460754","0.5851386189460754","0.5851386189460754"
"463","5938","5938","5938","0.5313124656677246","0.5313124656677246","0.5313124656677246","5938","5938","5938","0.5363345742225647","0.5363345742225647","0.5363345742225647","5938","5938","5938","0.5267683267593384","0.5267683267593384","0.5267683267593384","5938","5938","5938","0.44449901580810547","0.44449901580810547","0.44449901580810547","5938","5938","5938","0.5125918388366699","0.5125918388366699","0.5125918388366699","5938","5938","5938","0.45220962166786194","0.45220962166786194","0.45220962166786194","5938","5938","5938","0.5747480392456055","0.5747480392456055","0.5747480392456055"
"464","5951","5951","5951","0.5307601094245911","0.5307601094245911","0.5307601094245911","5951","5951","5951","0.5355029106140137","0.5355029106140137","0.5355029106140137","5951","5951","5951","0.5210444331169128","0.5210444331169128","0.5210444331169128","5951","5951","5951","0.4777562618255615","0.4777562618255615","0.4777562618255615","5951","5951","5951","0.4901074469089508","0.4901074469089508","0.4901074469089508","5951","5951","5951","0.4922095239162445","0.4922095239162445","0.4922095239162445","5951","5951","5951","0.590262770652771","0.590262770652771","0.590262770652771"
"465","5963","5963","5963","0.5388566851615906","0.5388566851615906","0.5388566851615906","5963","5963","5963","0.5398086905479431","0.5398086905479431","0.5398086905479431","5963","5963","5963","0.5374590754508972","0.5374590754508972","0.5374590754508972","5963","5963","5963","0.4942387640476227","0.4942387640476227","0.4942387640476227","5963","5963","5963","0.5130558609962463","0.5130558609962463","0.5130558609962463","5963","5963","5963","0.4956636428833008","0.4956636428833008","0.4956636428833008","5963","5963","5963","0.5806126594543457","0.5806126594543457","0.5806126594543457"
"466","5976","5976","5976","0.5345624685287476","0.5345624685287476","0.5345624685287476","5976","5976","5976","0.5437666773796082","0.5437666773796082","0.5437666773796082","5976","5976","5976","0.5405961871147156","0.5405961871147156","0.5405961871147156","5976","5976","5976","0.5045732855796814","0.5045732855796814","0.5045732855796814","5976","5976","5976","0.5131521821022034","0.5131521821022034","0.5131521821022034","5976","5976","5976","0.5019403100013733","0.5019403100013733","0.5019403100013733","5976","5976","5976","0.588143527507782","0.588143527507782","0.588143527507782"
"467","5989","5989","5989","0.5380162596702576","0.5380162596702576","0.5380162596702576","5989","5989","5989","0.5530264377593994","0.5530264377593994","0.5530264377593994","5989","5989","5989","0.5368766188621521","0.5368766188621521","0.5368766188621521","5989","5989","5989","0.5079222917556763","0.5079222917556763","0.5079222917556763","5989","5989","5989","0.5219289064407349","0.5219289064407349","0.5219289064407349","5989","5989","5989","0.5057864785194397","0.5057864785194397","0.5057864785194397","5989","5989","5989","0.5834047794342041","0.5834047794342041","0.5834047794342041"
"468","6002","6002","6002","0.5386720299720764","0.5386720299720764","0.5386720299720764","6002","6002","6002","0.5486999750137329","0.5486999750137329","0.5486999750137329","6002","6002","6002","0.5366600751876831","0.5366600751876831","0.5366600751876831","6002","6002","6002","0.5121113657951355","0.5121113657951355","0.5121113657951355","6002","6002","6002","0.5309488773345947","0.5309488773345947","0.5309488773345947","6002","6002","6002","0.5136255621910095","0.5136255621910095","0.5136255621910095","6002","6002","6002","0.5819851756095886","0.5819851756095886","0.5819851756095886"
"469","6015","6015","6015","0.53201824426651","0.53201824426651","0.53201824426651","6015","6015","6015","0.5560311079025269","0.5560311079025269","0.5560311079025269","6015","6015","6015","0.5323599576950073","0.5323599576950073","0.5323599576950073","6015","6015","6015","0.51729416847229","0.51729416847229","0.51729416847229","6015","6015","6015","0.5229843258857727","0.5229843258857727","0.5229843258857727","6015","6015","6015","0.5058453679084778","0.5058453679084778","0.5058453679084778","6015","6015","6015","0.581206738948822","0.581206738948822","0.581206738948822"
"470","6027","6027","6027","0.5463098287582397","0.5463098287582397","0.5463098287582397","6027","6027","6027","0.5468112230300903","0.5468112230300903","0.5468112230300903","6027","6027","6027","0.5427237749099731","0.5427237749099731","0.5427237749099731","6027","6027","6027","0.5259376764297485","0.5259376764297485","0.5259376764297485","6027","6027","6027","0.5396007895469666","0.5396007895469666","0.5396007895469666","6027","6027","6027","0.5262969732284546","0.5262969732284546","0.5262969732284546","6027","6027","6027","0.5914728045463562","0.5914728045463562","0.5914728045463562"
"471","6040","6040","6040","0.5353131294250488","0.5353131294250488","0.5353131294250488","6040","6040","6040","0.54793781042099","0.54793781042099","0.54793781042099","6040","6040","6040","0.5384982228279114","0.5384982228279114","0.5384982228279114","6040","6040","6040","0.5172322988510132","0.5172322988510132","0.5172322988510132","6040","6040","6040","0.524520993232727","0.524520993232727","0.524520993232727","6040","6040","6040","0.503821611404419","0.503821611404419","0.503821611404419","6040","6040","6040","0.5890284776687622","0.5890284776687622","0.5890284776687622"
"472","6053","6053","6053","0.5415786504745483","0.5415786504745483","0.5415786504745483","6053","6053","6053","0.5419188737869263","0.5419188737869263","0.5419188737869263","6053","6053","6053","0.537706732749939","0.537706732749939","0.537706732749939","6053","6053","6053","0.5184303522109985","0.5184303522109985","0.5184303522109985","6053","6053","6053","0.5306503772735596","0.5306503772735596","0.5306503772735596","6053","6053","6053","0.5126129388809204","0.5126129388809204","0.5126129388809204","6053","6053","6053","0.587262749671936","0.587262749671936","0.587262749671936"
"473","6066","6066","6066","0.540688157081604","0.540688157081604","0.540688157081604","6066","6066","6066","0.5482983589172363","0.5482983589172363","0.5482983589172363","6066","6066","6066","0.5401060581207275","0.5401060581207275","0.5401060581207275","6066","6066","6066","0.5143061280250549","0.5143061280250549","0.5143061280250549","6066","6066","6066","0.526891827583313","0.526891827583313","0.526891827583313","6066","6066","6066","0.5168228149414062","0.5168228149414062","0.5168228149414062","6066","6066","6066","0.5953571200370789","0.5953571200370789","0.5953571200370789"
"474","6079","6079","6079","0.5483107566833496","0.5483107566833496","0.5483107566833496","6079","6079","6079","0.5500472187995911","0.5500472187995911","0.5500472187995911","6079","6079","6079","0.5463017821311951","0.5463017821311951","0.5463017821311951","6079","6079","6079","0.5140793323516846","0.5140793323516846","0.5140793323516846","6079","6079","6079","0.5230386257171631","0.5230386257171631","0.5230386257171631","6079","6079","6079","0.5160536766052246","0.5160536766052246","0.5160536766052246","6079","6079","6079","0.5871619582176208","0.5871619582176208","0.5871619582176208"
"475","6091","6091","6091","0.5353956818580627","0.5353956818580627","0.5353956818580627","6091","6091","6091","0.5497901439666748","0.5497901439666748","0.5497901439666748","6091","6091","6091","0.5375991463661194","0.5375991463661194","0.5375991463661194","6091","6091","6091","0.5136162042617798","0.5136162042617798","0.5136162042617798","6091","6091","6091","0.5251117944717407","0.5251117944717407","0.5251117944717407","6091","6091","6091","0.516535758972168","0.516535758972168","0.516535758972168","6091","6091","6091","0.5873736143112183","0.5873736143112183","0.5873736143112183"
"476","6104","6104","6104","0.5304797291755676","0.5304797291755676","0.5304797291755676","6104","6104","6104","0.551661491394043","0.551661491394043","0.551661491394043","6104","6104","6104","0.5361806750297546","0.5361806750297546","0.5361806750297546","6104","6104","6104","0.5189346671104431","0.5189346671104431","0.5189346671104431","6104","6104","6104","0.5388225317001343","0.5388225317001343","0.5388225317001343","6104","6104","6104","0.5204378366470337","0.5204378366470337","0.5204378366470337","6104","6104","6104","0.5828837752342224","0.5828837752342224","0.5828837752342224"
"477","6117","6117","6117","0.5377057790756226","0.5377057790756226","0.5377057790756226","6117","6117","6117","0.5426592230796814","0.5426592230796814","0.5426592230796814","6117","6117","6117","0.5242113471031189","0.5242113471031189","0.5242113471031189","6117","6117","6117","0.5185002684593201","0.5185002684593201","0.5185002684593201","6117","6117","6117","0.5222793817520142","0.5222793817520142","0.5222793817520142","6117","6117","6117","0.5160189867019653","0.5160189867019653","0.5160189867019653","6117","6117","6117","0.5723116397857666","0.5723116397857666","0.5723116397857666"
"478","6130","6130","6130","0.5330592393875122","0.5330592393875122","0.5330592393875122","6130","6130","6130","0.5366359949111938","0.5366359949111938","0.5366359949111938","6130","6130","6130","0.5241997241973877","0.5241997241973877","0.5241997241973877","6130","6130","6130","0.5177597403526306","0.5177597403526306","0.5177597403526306","6130","6130","6130","0.5298798680305481","0.5298798680305481","0.5298798680305481","6130","6130","6130","0.519578754901886","0.519578754901886","0.519578754901886","6130","6130","6130","0.5805718898773193","0.5805718898773193","0.5805718898773193"
"479","6143","6143","6143","0.5396312475204468","0.5396312475204468","0.5396312475204468","6143","6143","6143","0.5327461361885071","0.5327461361885071","0.5327461361885071","6143","6143","6143","0.5147989392280579","0.5147989392280579","0.5147989392280579","6143","6143","6143","0.5260977149009705","0.5260977149009705","0.5260977149009705","6143","6143","6143","0.5321966409683228","0.5321966409683228","0.5321966409683228","6143","6143","6143","0.5230361223220825","0.5230361223220825","0.5230361223220825","6143","6143","6143","0.5855636596679688","0.5855636596679688","0.5855636596679688"
"480","6155","6155","6155","0.5323888063430786","0.5323888063430786","0.5323888063430786","6155","6155","6155","0.5166386961936951","0.5166386961936951","0.5166386961936951","6155","6155","6155","0.49258580803871155","0.49258580803871155","0.49258580803871155","6155","6155","6155","0.5162800550460815","0.5162800550460815","0.5162800550460815","6155","6155","6155","0.5264459252357483","0.5264459252357483","0.5264459252357483","6155","6155","6155","0.5175133943557739","0.5175133943557739","0.5175133943557739","6155","6155","6155","0.5762096047401428","0.5762096047401428","0.5762096047401428"
